timestamp,value
us-tx 2018-01-31T03:03:00Z,14.93
us-tx 2018-01-31T03:04:00Z,16.54
us-tx 2018-01-31T03:05:00Z,14.22
us-tx 2018-01-31T03:06:00Z,12.28
us-tx 2018-01-31T03:07:00Z,15.42
us-tx 2018-01-31T03:08:00Z,14.94
us-tx 2018-01-31T03:09:00Z,13.51
us-tx 2018-01-31T03:10:00Z,16.75
us-tx 2018-01-31T03:11:00Z,13.16
us-tx 2018-01-31T03:12:00Z,12.96
us-tx 2018-01-31T03:13:00Z,15.34
us-tx 2018-01-31T03:14:00Z,12.83
us-tx 2018-01-31T03:15:00Z,15.22
us-tx 2018-01-31T03:16:00Z,15.16
us-tx 2018-01-31T03:17:00Z,14.82
us-tx 2018-01-31T03:18:00Z,15.47
us-tx 2018-01-31T03:19:00Z,12.97
us-tx 2018-01-31T03:20:00Z,13.56
us-tx 2018-01-31T03:21:00Z,12.11
us-tx 2018-01-31T03:22:00Z,14.18
us-tx 2018-01-31T03:23:00Z,12.18
us-tx 2018-01-31T03:24:00Z,11.37
us-tx 2018-01-31T03:25:00Z,12.42
us-tx 2018-01-31T03:26:00Z,15.63
us-tx 2018-01-31T03:27:00Z,14.94
us-tx 2018-01-31T03:28:00Z,17.07
us-tx 2018-01-31T03:29:00Z,18.47
us-tx 2018-01-31T03:30:00Z,17.75
us-ut 2018-01-31T02:10:00Z,19.15
us-ut 2018-01-31T02:11:00Z,29.96
us-ut 2018-01-31T02:12:00Z,22.55
us-ut 2018-01-31T02:13:00Z,24.71
us-ut 2018-01-31T02:14:00Z,23.02
us-ut 2018-01-31T02:15:00Z,25.03
us-ut 2018-01-31T02:16:00Z,24.85
us-ut 2018-01-31T02:17:00Z,23.57
us-ut 2018-01-31T02:18:00Z,18.12
us-ut 2018-01-31T02:19:00Z,18.67
us-ut 2018-01-31T02:20:00Z,17.12
us-ut 2018-01-31T02:21:00Z,22.69
us-ut 2018-01-31T02:22:00Z,23.76
us-ut 2018-01-31T02:23:00Z,19.26
us-ut 2018-01-31T02:24:00Z,29.51
us-ut 2018-01-31T02:25:00Z,16.33
us-ut 2018-01-31T02:26:00Z,20.89
us-ut 2018-01-31T02:27:00Z,20
us-ut 2018-01-31T02:28:00Z,14.27
us-ut 2018-01-31T02:29:00Z,19.94
us-ut 2018-01-31T02:30:00Z,12.5
us-ut 2018-01-31T02:31:00Z,19.78
us-ut 2018-01-31T02:32:00Z,14.81
us-ut 2018-01-31T02:33:00Z,18.91
us-ut 2018-01-31T02:34:00Z,15.82
us-ut 2018-01-31T02:35:00Z,19.3
us-ut 2018-01-31T02:36:00Z,17.29
us-ut 2018-01-31T02:37:00Z,18.94
us-ut 2018-01-31T02:38:00Z,28.94
us-ut 2018-01-31T02:39:00Z,20.85
us-ut 2018-01-31T02:40:00Z,19.44
us-ut 2018-01-31T02:41:00Z,15.83
us-ut 2018-01-31T02:42:00Z,20.82
us-ut 2018-01-31T02:43:00Z,21.61
us-ut 2018-01-31T02:44:00Z,16.75
us-ut 2018-01-31T02:45:00Z,19.42
us-ut 2018-01-31T02:46:00Z,16.13
us-ut 2018-01-31T02:47:00Z,19.21
us-ut 2018-01-31T02:48:00Z,12.56
us-ut 2018-01-31T02:49:00Z,14.65
us-ut 2018-01-31T02:50:00Z,13.54
us-ut 2018-01-31T02:51:00Z,13.33
us-ut 2018-01-31T02:52:00Z,15.82
us-ut 2018-01-31T02:53:00Z,15.95
us-ut 2018-01-31T02:54:00Z,12.42
us-ut 2018-01-31T02:55:00Z,13.05
us-ut 2018-01-31T02:56:00Z,19.06
us-ut 2018-01-31T02:57:00Z,25.19
us-ut 2018-01-31T02:58:00Z,29.38
us-ut 2018-01-31T02:59:00Z,25.38
us-ut 2018-01-31T03:00:00Z,19.12
us-ut 2018-01-31T03:01:00Z,17.55
us-ut 2018-01-31T03:02:00Z,17.05
us-ut 2018-01-31T03:03:00Z,19.18
us-ut 2018-01-31T03:04:00Z,19.01
us-ut 2018-01-31T03:05:00Z,12.73
us-ut 2018-01-31T03:06:00Z,16.79
us-ut 2018-01-31T03:07:00Z,15.9
us-ut 2018-01-31T03:08:00Z,16.34
us-ut 2018-01-31T03:09:00Z,16.85
us-ut 2018-01-31T03:10:00Z,20
us-ut 2018-01-31T03:11:00Z,13.87
us-ut 2018-01-31T03:12:00Z,16.81
us-ut 2018-01-31T03:13:00Z,16.92
us-ut 2018-01-31T03:14:00Z,15.74
us-ut 2018-01-31T03:15:00Z,13.52
us-ut 2018-01-31T03:16:00Z,18.43
us-ut 2018-01-31T03:17:00Z,19.46
us-ut 2018-01-31T03:18:00Z,19.08
us-ut 2018-01-31T03:19:00Z,12.76
us-ut 2018-01-31T03:20:00Z,15.78
us-ut 2018-01-31T03:21:00Z,13.12
us-ut 2018-01-31T03:22:00Z,14.77
us-ut 2018-01-31T03:23:00Z,15.48
us-ut 2018-01-31T03:24:00Z,10.54
us-ut 2018-01-31T03:25:00Z,10.27
us-ut 2018-01-31T03:26:00Z,13.97
us-ut 2018-01-31T03:27:00Z,16.88
us-ut 2018-01-31T03:28:00Z,12.58
us-ut 2018-01-31T03:29:00Z,20.85
us-ut 2018-01-31T03:30:00Z,15.11
us-vt 2018-01-31T02:10:00Z,42.77
us-vt 2018-01-31T02:11:00Z,51.36
us-vt 2018-01-31T02:12:00Z,23.57
us-vt 2018-01-31T02:13:00Z,55.28
us-vt 2018-01-31T02:14:00Z,37.49
us-vt 2018-01-31T02:15:00Z,32.1
us-vt 2018-01-31T02:16:00Z,27.4
us-vt 2018-01-31T02:17:00Z,46.06
us-vt 2018-01-31T02:18:00Z,24.74
us-vt 2018-01-31T02:19:00Z,47.52
us-vt 2018-01-31T02:20:00Z,58.97
us-vt 2018-01-31T02:21:00Z,45.03
us-vt 2018-01-31T02:22:00Z,34
us-vt 2018-01-31T02:23:00Z,35.1
us-vt 2018-01-31T02:24:00Z,43.7
us-vt 2018-01-31T02:25:00Z,24.67
us-vt 2018-01-31T02:26:00Z,25
us-vt 2018-01-31T02:27:00Z,28.66
us-vt 2018-01-31T02:28:00Z,30.63
us-vt 2018-01-31T02:29:00Z,31.31
us-vt 2018-01-31T02:30:00Z,29.52
us-vt 2018-01-31T02:31:00Z,36.35
us-vt 2018-01-31T02:32:00Z,25.68
us-vt 2018-01-31T02:33:00Z,19.24
us-vt 2018-01-31T02:34:00Z,33.57
us-vt 2018-01-31T02:35:00Z,38.51
us-vt 2018-01-31T02:36:00Z,22.17
us-vt 2018-01-31T02:37:00Z,38.21
us-vt 2018-01-31T02:38:00Z,18.09
us-vt 2018-01-31T02:39:00Z,29.98
us-vt 2018-01-31T02:40:00Z,31.77
us-vt 2018-01-31T02:41:00Z,39.41
us-vt 2018-01-31T02:42:00Z,32.12
us-vt 2018-01-31T02:43:00Z,25.68
us-vt 2018-01-31T02:44:00Z,34.57
us-vt 2018-01-31T02:45:00Z,33.45
us-vt 2018-01-31T02:46:00Z,41.46
us-vt 2018-01-31T02:47:00Z,37.51
us-vt 2018-01-31T02:48:00Z,56.63
us-vt 2018-01-31T02:49:00Z,18.34
us-vt 2018-01-31T02:50:00Z,24.08
us-vt 2018-01-31T02:51:00Z,13.12
us-vt 2018-01-31T02:52:00Z,19.88
us-vt 2018-01-31T02:53:00Z,21.48
us-vt 2018-01-31T02:54:00Z,23.26
us-vt 2018-01-31T02:55:00Z,23.54
us-vt 2018-01-31T02:56:00Z,34.09
us-vt 2018-01-31T02:57:00Z,25.3
us-vt 2018-01-31T02:58:00Z,25.6
us-vt 2018-01-31T02:59:00Z,51.8
us-vt 2018-01-31T03:00:00Z,15.78
us-vt 2018-01-31T03:01:00Z,23.53
us-vt 2018-01-31T03:02:00Z,30.21
us-vt 2018-01-31T03:03:00Z,51.65
us-vt 2018-01-31T03:04:00Z,39.17
us-vt 2018-01-31T03:05:00Z,22.71
us-vt 2018-01-31T03:06:00Z,17.19
us-vt 2018-01-31T03:07:00Z,28.81
us-vt 2018-01-31T03:08:00Z,16.13
us-vt 2018-01-31T03:09:00Z,14.93
us-vt 2018-01-31T03:10:00Z,22.85
us-vt 2018-01-31T03:11:00Z,27.76
us-vt 2018-01-31T03:12:00Z,39.46
us-vt 2018-01-31T03:13:00Z,26.21
us-vt 2018-01-31T03:14:00Z,35.28
us-vt 2018-01-31T03:15:00Z,26.85
us-vt 2018-01-31T03:16:00Z,28.42
us-vt 2018-01-31T03:17:00Z,49.76
us-vt 2018-01-31T03:18:00Z,34.55
us-vt 2018-01-31T03:19:00Z,26.71
us-vt 2018-01-31T03:20:00Z,35.06
us-vt 2018-01-31T03:21:00Z,25.17
us-vt 2018-01-31T03:22:00Z,29.68
us-vt 2018-01-31T03:23:00Z,17.08
us-vt 2018-01-31T03:24:00Z,19.9
us-vt 2018-01-31T03:25:00Z,36.29
us-vt 2018-01-31T03:26:00Z,30.91
us-vt 2018-01-31T03:27:00Z,16.39
us-vt 2018-01-31T03:28:00Z,41.97
us-vt 2018-01-31T03:29:00Z,42.28
us-vt 2018-01-31T03:30:00Z,37.06
us-va 2018-01-31T02:10:00Z,37.2
us-va 2018-01-31T02:11:00Z,33.89
us-va 2018-01-31T02:12:00Z,34.64
us-va 2018-01-31T02:13:00Z,30.71
us-va 2018-01-31T02:14:00Z,28.78
us-va 2018-01-31T02:15:00Z,27.72
us-va 2018-01-31T02:16:00Z,26.64
us-va 2018-01-31T02:17:00Z,27.64
us-va 2018-01-31T02:18:00Z,28.47
us-va 2018-01-31T02:19:00Z,28.4
us-va 2018-01-31T02:20:00Z,31.41
us-va 2018-01-31T02:21:00Z,31.96
us-va 2018-01-31T02:22:00Z,27.95
us-va 2018-01-31T02:23:00Z,27.1
us-va 2018-01-31T02:24:00Z,33.09
us-va 2018-01-31T02:25:00Z,25.24
us-va 2018-01-31T02:26:00Z,24.21
us-va 2018-01-31T02:27:00Z,23.57
us-va 2018-01-31T02:28:00Z,27.01
us-va 2018-01-31T02:29:00Z,24.33
us-va 2018-01-31T02:30:00Z,27.49
us-va 2018-01-31T02:31:00Z,27.26
us-va 2018-01-31T02:32:00Z,26.21
us-va 2018-01-31T02:33:00Z,23.53
us-va 2018-01-31T02:34:00Z,28.69
us-va 2018-01-31T02:35:00Z,28.76
us-va 2018-01-31T02:36:00Z,23.5
us-va 2018-01-31T02:37:00Z,23.8
us-va 2018-01-31T02:38:00Z,24.44
us-va 2018-01-31T02:39:00Z,28.58
us-va 2018-01-31T02:40:00Z,24.44
us-va 2018-01-31T02:41:00Z,27.78
us-va 2018-01-31T02:42:00Z,25.74
us-va 2018-01-31T02:43:00Z,25.99
us-va 2018-01-31T02:44:00Z,24.2
us-va 2018-01-31T02:45:00Z,24.44
us-va 2018-01-31T02:46:00Z,25.16
us-va 2018-01-31T02:47:00Z,36.42
us-va 2018-01-31T02:48:00Z,26.81
us-va 2018-01-31T02:49:00Z,18.07
us-va 2018-01-31T02:50:00Z,21.31
us-va 2018-01-31T02:51:00Z,20.83
us-va 2018-01-31T02:52:00Z,23.02
us-va 2018-01-31T02:53:00Z,21.85
us-va 2018-01-31T02:54:00Z,23.14
us-va 2018-01-31T02:55:00Z,19.36
us-va 2018-01-31T02:56:00Z,23.3
us-va 2018-01-31T02:57:00Z,43.68
us-va 2018-01-31T02:58:00Z,31.89
us-va 2018-01-31T02:59:00Z,38.44
us-va 2018-01-31T03:00:00Z,26.6
us-va 2018-01-31T03:01:00Z,24.57
us-va 2018-01-31T03:02:00Z,25.02
us-va 2018-01-31T03:03:00Z,27.09
us-va 2018-01-31T03:04:00Z,26.42
us-va 2018-01-31T03:05:00Z,18.19
us-va 2018-01-31T03:06:00Z,17.18
us-va 2018-01-31T03:07:00Z,21.46
us-va 2018-01-31T03:08:00Z,24.48
us-va 2018-01-31T03:09:00Z,22.55
us-va 2018-01-31T03:10:00Z,25.67
us-va 2018-01-31T03:11:00Z,24.06
us-va 2018-01-31T03:12:00Z,18.68
us-va 2018-01-31T03:13:00Z,25.56
us-va 2018-01-31T03:14:00Z,20.67
us-va 2018-01-31T03:15:00Z,23.1
us-va 2018-01-31T03:16:00Z,22.41
us-va 2018-01-31T03:17:00Z,21.1
us-va 2018-01-31T03:18:00Z,24.93
us-va 2018-01-31T03:19:00Z,25.68
us-va 2018-01-31T03:20:00Z,21.05
us-va 2018-01-31T03:21:00Z,18.58
us-va 2018-01-31T03:22:00Z,22.91
us-va 2018-01-31T03:23:00Z,20.09
us-va 2018-01-31T03:24:00Z,15.88
us-va 2018-01-31T03:25:00Z,21.01
us-va 2018-01-31T03:26:00Z,24.77
us-va 2018-01-31T03:27:00Z,21.28
us-va 2018-01-31T03:28:00Z,29.14
us-va 2018-01-31T03:29:00Z,28.1
us-va 2018-01-31T03:30:00Z,29.45
us-wa 2018-01-31T02:10:00Z,33.8
us-wa 2018-01-31T02:11:00Z,29.06
us-wa 2018-01-31T02:12:00Z,28.44
us-wa 2018-01-31T02:13:00Z,27.02
us-wa 2018-01-31T02:14:00Z,27.67
us-wa 2018-01-31T02:15:00Z,27.85
us-wa 2018-01-31T02:16:00Z,28.12
us-wa 2018-01-31T02:17:00Z,23.44
us-wa 2018-01-31T02:18:00Z,29.5
us-wa 2018-01-31T02:19:00Z,28.42
us-wa 2018-01-31T02:20:00Z,28.22
us-wa 2018-01-31T02:21:00Z,28.98
us-wa 2018-01-31T02:22:00Z,28.84
us-wa 2018-01-31T02:23:00Z,22.68
us-wa 2018-01-31T02:24:00Z,27.86
us-wa 2018-01-31T02:25:00Z,25.33
us-wa 2018-01-31T02:26:00Z,24.5
us-wa 2018-01-31T02:27:00Z,29.28
us-wa 2018-01-31T02:28:00Z,21.79
us-wa 2018-01-31T02:29:00Z,23.26
us-wa 2018-01-31T02:30:00Z,24.3
us-wa 2018-01-31T02:31:00Z,24.19
us-wa 2018-01-31T02:32:00Z,22.03
us-wa 2018-01-31T02:33:00Z,25.65
us-wa 2018-01-31T02:34:00Z,27.89
us-wa 2018-01-31T02:35:00Z,24.3
us-wa 2018-01-31T02:36:00Z,22.56
us-wa 2018-01-31T02:37:00Z,24.93
us-wa 2018-01-31T02:38:00Z,25.42
us-wa 2018-01-31T02:39:00Z,24.78
us-wa 2018-01-31T02:40:00Z,21.9
us-wa 2018-01-31T02:41:00Z,26.61
us-wa 2018-01-31T02:42:00Z,24.76
us-wa 2018-01-31T02:43:00Z,23.19
us-wa 2018-01-31T02:44:00Z,21.85
us-wa 2018-01-31T02:45:00Z,24.25
us-wa 2018-01-31T02:46:00Z,23.81
us-wa 2018-01-31T02:47:00Z,25.92
us-wa 2018-01-31T02:48:00Z,26.25
us-wa 2018-01-31T02:49:00Z,22.16
us-wa 2018-01-31T02:50:00Z,17.74
us-wa 2018-01-31T02:51:00Z,19.35
us-wa 2018-01-31T02:52:00Z,22.31
us-wa 2018-01-31T02:53:00Z,16.69
us-wa 2018-01-31T02:54:00Z,22.18
us-wa 2018-01-31T02:55:00Z,20.12
us-wa 2018-01-31T02:56:00Z,17.55
us-wa 2018-01-31T02:57:00Z,29.24
us-wa 2018-01-31T02:58:00Z,34.98
us-wa 2018-01-31T02:59:00Z,29.58
us-wa 2018-01-31T03:00:00Z,26.44
us-wa 2018-01-31T03:01:00Z,22.27
us-wa 2018-01-31T03:02:00Z,26.05
us-wa 2018-01-31T03:03:00Z,22.08
us-wa 2018-01-31T03:04:00Z,20.93
us-wa 2018-01-31T03:05:00Z,17.39
us-wa 2018-01-31T03:06:00Z,18.51
us-wa 2018-01-31T03:07:00Z,19.03
us-wa 2018-01-31T03:08:00Z,22.08
us-wa 2018-01-31T03:09:00Z,15.55
us-wa 2018-01-31T03:10:00Z,20.51
us-wa 2018-01-31T03:11:00Z,21.26
us-wa 2018-01-31T03:12:00Z,19.4
us-wa 2018-01-31T03:13:00Z,20.54
us-wa 2018-01-31T03:14:00Z,18.73
us-wa 2018-01-31T03:15:00Z,22.87
us-wa 2018-01-31T03:16:00Z,25.81
us-wa 2018-01-31T03:17:00Z,22.3
us-wa 2018-01-31T03:18:00Z,21.21
us-wa 2018-01-31T03:19:00Z,21.34
us-wa 2018-01-31T03:20:00Z,18.83
us-wa 2018-01-31T03:21:00Z,21.01
us-wa 2018-01-31T03:22:00Z,20.12
us-wa 2018-01-31T03:23:00Z,16.61
us-wa 2018-01-31T03:24:00Z,18.8
us-wa 2018-01-31T03:25:00Z,20.23
us-wa 2018-01-31T03:26:00Z,22.44
us-wa 2018-01-31T03:27:00Z,22.31
us-wa 2018-01-31T03:28:00Z,28.15
us-wa 2018-01-31T03:29:00Z,27.41
us-wa 2018-01-31T03:30:00Z,24.26
us-wv 2018-01-31T02:10:00Z,17.8
us-wv 2018-01-31T02:11:00Z,20.49
us-wv 2018-01-31T02:12:00Z,16.91
us-wv 2018-01-31T02:13:00Z,18.38
us-wv 2018-01-31T02:14:00Z,22.22
us-wv 2018-01-31T02:15:00Z,19.08
us-wv 2018-01-31T02:16:00Z,16.01
us-wv 2018-01-31T02:17:00Z,12.49
us-wv 2018-01-31T02:18:00Z,17.4
us-wv 2018-01-31T02:19:00Z,12.05
us-wv 2018-01-31T02:20:00Z,17.73
us-wv 2018-01-31T02:21:00Z,24.75
us-wv 2018-01-31T02:22:00Z,6.25
us-wv 2018-01-31T02:23:00Z,14.51
us-wv 2018-01-31T02:24:00Z,22.46
us-wv 2018-01-31T02:25:00Z,9.34
us-wv 2018-01-31T02:26:00Z,14.09
us-wv 2018-01-31T02:27:00Z,17.03
us-wv 2018-01-31T02:28:00Z,12.46
us-wv 2018-01-31T02:29:00Z,16.18
us-wv 2018-01-31T02:30:00Z,19.8
us-wv 2018-01-31T02:31:00Z,16.44
us-wv 2018-01-31T02:32:00Z,7.99
us-wv 2018-01-31T02:33:00Z,19.71
us-wv 2018-01-31T02:34:00Z,16.13
us-wv 2018-01-31T02:35:00Z,10.21
us-wv 2018-01-31T02:36:00Z,9.91
us-wv 2018-01-31T02:37:00Z,14.28
us-wv 2018-01-31T02:38:00Z,18.65
us-wv 2018-01-31T02:39:00Z,15.39
us-wv 2018-01-31T02:40:00Z,13.88
us-wv 2018-01-31T02:41:00Z,8.86
us-wv 2018-01-31T02:42:00Z,16.68
us-wv 2018-01-31T02:43:00Z,9.25
us-wv 2018-01-31T02:44:00Z,7.68
us-wv 2018-01-31T02:45:00Z,19.42
us-wv 2018-01-31T02:46:00Z,12
us-wv 2018-01-31T02:47:00Z,24.94
us-wv 2018-01-31T02:48:00Z,13.19
us-wv 2018-01-31T02:49:00Z,16.89
us-wv 2018-01-31T02:50:00Z,9.4
us-wv 2018-01-31T02:51:00Z,22.77
us-wv 2018-01-31T02:52:00Z,15.14
us-wv 2018-01-31T02:53:00Z,11.55
us-wv 2018-01-31T02:54:00Z,18.29
us-wv 2018-01-31T02:55:00Z,17.16
us-wv 2018-01-31T02:56:00Z,12.57
us-wv 2018-01-31T02:57:00Z,22.94
us-wv 2018-01-31T02:58:00Z,17.9
us-wv 2018-01-31T02:59:00Z,19.6
us-wv 2018-01-31T03:00:00Z,17.76
us-wv 2018-01-31T03:01:00Z,15.29
us-wv 2018-01-31T03:02:00Z,23.53
us-wv 2018-01-31T03:03:00Z,11.98
us-wv 2018-01-31T03:04:00Z,14.56
us-wv 2018-01-31T03:05:00Z,7.89
us-wv 2018-01-31T03:06:00Z,13.67
us-wv 2018-01-31T03:07:00Z,14.82
us-wv 2018-01-31T03:08:00Z,14.43
us-wv 2018-01-31T03:09:00Z,20.76
us-wv 2018-01-31T03:10:00Z,26.68
us-wv 2018-01-31T03:11:00Z,15.74
us-wv 2018-01-31T03:12:00Z,21.7
us-wv 2018-01-31T03:13:00Z,8.96
us-wv 2018-01-31T03:14:00Z,14.27
us-wv 2018-01-31T03:15:00Z,16.71
us-wv 2018-01-31T03:16:00Z,21.01
us-wv 2018-01-31T03:17:00Z,13.55
us-wv 2018-01-31T03:18:00Z,18.44
us-wv 2018-01-31T03:19:00Z,17.78
us-wv 2018-01-31T03:20:00Z,18.75
us-wv 2018-01-31T03:21:00Z,9.08
us-wv 2018-01-31T03:22:00Z,18.71
us-wv 2018-01-31T03:23:00Z,11.87
us-wv 2018-01-31T03:24:00Z,17.65
us-wv 2018-01-31T03:25:00Z,12.84
us-wv 2018-01-31T03:26:00Z,21.37
us-wv 2018-01-31T03:27:00Z,5.58
us-wv 2018-01-31T03:28:00Z,20.24
us-wv 2018-01-31T03:29:00Z,13.51
us-wv 2018-01-31T03:30:00Z,22.32
us-wi 2018-01-31T02:10:00Z,23.91
us-wi 2018-01-31T02:11:00Z,22.55
us-wi 2018-01-31T02:12:00Z,23.13
us-wi 2018-01-31T02:13:00Z,20.47
us-wi 2018-01-31T02:14:00Z,18.13
us-wi 2018-01-31T02:15:00Z,19.6
us-wi 2018-01-31T02:16:00Z,16.56
us-wi 2018-01-31T02:17:00Z,17.59
us-wi 2018-01-31T02:18:00Z,18.91
us-wi 2018-01-31T02:19:00Z,21.35
us-wi 2018-01-31T02:20:00Z,22.16
us-wi 2018-01-31T02:21:00Z,20.78
us-wi 2018-01-31T02:22:00Z,22.9
us-wi 2018-01-31T02:23:00Z,17.78
us-wi 2018-01-31T02:24:00Z,18.69
us-wi 2018-01-31T02:25:00Z,15.73
us-wi 2018-01-31T02:26:00Z,14.12
us-wi 2018-01-31T02:27:00Z,18.69
us-wi 2018-01-31T02:28:00Z,16.73
us-wi 2018-01-31T02:29:00Z,22.29
us-wi 2018-01-31T02:30:00Z,18.37
us-wi 2018-01-31T02:31:00Z,18.6
us-wi 2018-01-31T02:32:00Z,19.25
us-wi 2018-01-31T02:33:00Z,20.93
us-wi 2018-01-31T02:34:00Z,20.77
us-wi 2018-01-31T02:35:00Z,18.53
us-wi 2018-01-31T02:36:00Z,20.68
us-wi 2018-01-31T02:37:00Z,24
us-wi 2018-01-31T02:38:00Z,18.59
us-wi 2018-01-31T02:39:00Z,20.27
us-wi 2018-01-31T02:40:00Z,22.32
us-wi 2018-01-31T02:41:00Z,17.39
us-wi 2018-01-31T02:42:00Z,19.52
us-wi 2018-01-31T02:43:00Z,14.27
us-wi 2018-01-31T02:44:00Z,19.55
us-wi 2018-01-31T02:45:00Z,20.46
us-wi 2018-01-31T02:46:00Z,24.79
us-wi 2018-01-31T02:47:00Z,24.48
us-wi 2018-01-31T02:48:00Z,18.06
us-wi 2018-01-31T02:49:00Z,14.23
us-wi 2018-01-31T02:50:00Z,14.72
us-wi 2018-01-31T02:51:00Z,15.82
us-wi 2018-01-31T02:52:00Z,18.72
us-wi 2018-01-31T02:53:00Z,16.17
us-wi 2018-01-31T02:54:00Z,18.77
us-wi 2018-01-31T02:55:00Z,15.83
us-wi 2018-01-31T02:56:00Z,13.22
us-wi 2018-01-31T02:57:00Z,29.02
us-wi 2018-01-31T02:58:00Z,25.42
us-wi 2018-01-31T02:59:00Z,29.94
us-wi 2018-01-31T03:00:00Z,22.69
us-wi 2018-01-31T03:01:00Z,23.26
us-wi 2018-01-31T03:02:00Z,18.43
us-wi 2018-01-31T03:03:00Z,16.13
us-wi 2018-01-31T03:04:00Z,18.13
us-wi 2018-01-31T03:05:00Z,18.25
us-wi 2018-01-31T03:06:00Z,15.1
us-wi 2018-01-31T03:07:00Z,21.13
us-wi 2018-01-31T03:08:00Z,19.26
us-wi 2018-01-31T03:09:00Z,11.71
us-wi 2018-01-31T03:10:00Z,19.86
us-wi 2018-01-31T03:11:00Z,15.49
us-wi 2018-01-31T03:12:00Z,16.61
us-wi 2018-01-31T03:13:00Z,27.76
us-wi 2018-01-31T03:14:00Z,18.76
us-wi 2018-01-31T03:15:00Z,19.68
us-wi 2018-01-31T03:16:00Z,19.29
us-wi 2018-01-31T03:17:00Z,19.3
us-wi 2018-01-31T03:18:00Z,17.97
us-wi 2018-01-31T03:19:00Z,25.44
us-wi 2018-01-31T03:20:00Z,19.16
us-wi 2018-01-31T03:21:00Z,16.68
us-wi 2018-01-31T03:22:00Z,23.42
us-wi 2018-01-31T03:23:00Z,15.11
us-wi 2018-01-31T03:24:00Z,12.82
us-wi 2018-01-31T03:25:00Z,15.53
us-wi 2018-01-31T03:26:00Z,19.9
us-wi 2018-01-31T03:27:00Z,17.5
us-wi 2018-01-31T03:28:00Z,27.21
us-wi 2018-01-31T03:29:00Z,22.64
us-wi 2018-01-31T03:30:00Z,25.11
us-wy 2018-01-31T02:10:00Z,45.24
us-wy 2018-01-31T02:11:00Z,34.96
us-wy 2018-01-31T02:12:00Z,29.05
us-wy 2018-01-31T02:13:00Z,23.19
us-wy 2018-01-31T02:14:00Z,35.79
us-wy 2018-01-31T02:15:00Z,26.68
us-wy 2018-01-31T02:16:00Z,34.59
us-wy 2018-01-31T02:17:00Z,25.3
us-wy 2018-01-31T02:18:00Z,9.95
us-wy 2018-01-31T02:19:00Z,30.82
us-wy 2018-01-31T02:20:00Z,32.8
us-wy 2018-01-31T02:21:00Z,31.4
us-wy 2018-01-31T02:22:00Z,32.02
us-wy 2018-01-31T02:23:00Z,29.26
us-wy 2018-01-31T02:24:00Z,6.09
us-wy 2018-01-31T02:25:00Z,28.19
us-wy 2018-01-31T02:26:00Z,10.03
us-wy 2018-01-31T02:27:00Z,18.84
us-wy 2018-01-31T02:28:00Z,15.26
us-wy 2018-01-31T02:29:00Z,25.94
us-wy 2018-01-31T02:30:00Z,16.5
us-wy 2018-01-31T02:31:00Z,3.1
us-wy 2018-01-31T02:32:00Z,22.08
us-wy 2018-01-31T02:33:00Z,35.55
us-wy 2018-01-31T02:34:00Z,14.54
us-wy 2018-01-31T02:35:00Z,14.04
us-wy 2018-01-31T02:36:00Z,14.25
us-wy 2018-01-31T02:37:00Z,11.89
us-wy 2018-01-31T02:38:00Z,15.73
us-wy 2018-01-31T02:39:00Z,24.53
us-wy 2018-01-31T02:40:00Z,34.54
us-wy 2018-01-31T02:41:00Z,35.13
us-wy 2018-01-31T02:42:00Z,2.91
us-wy 2018-01-31T02:43:00Z,12.57
us-wy 2018-01-31T02:44:00Z,14.94
us-wy 2018-01-31T02:45:00Z,19.84
us-wy 2018-01-31T02:46:00Z,11.46
us-wy 2018-01-31T02:47:00Z,13.81
us-wy 2018-01-31T02:48:00Z,21.13
us-wy 2018-01-31T02:49:00Z,24.36
us-wy 2018-01-31T02:50:00Z,11.99
us-wy 2018-01-31T02:51:00Z,21.33
us-wy 2018-01-31T02:52:00Z,19.08
us-wy 2018-01-31T02:53:00Z,13.68
us-wy 2018-01-31T02:54:00Z,20.36
us-wy 2018-01-31T02:55:00Z,17.87
us-wy 2018-01-31T02:56:00Z,18.54
us-wy 2018-01-31T02:57:00Z,47.65
us-wy 2018-01-31T02:58:00Z,34.34
us-wy 2018-01-31T02:59:00Z,32.33
us-wy 2018-01-31T03:00:00Z,22.59
us-wy 2018-01-31T03:01:00Z,28.1
us-wy 2018-01-31T03:02:00Z,14.79
us-wy 2018-01-31T03:03:00Z,22.31
us-wy 2018-01-31T03:04:00Z,19.69
us-wy 2018-01-31T03:05:00Z,15.83
us-wy 2018-01-31T03:06:00Z,15.1
us-wy 2018-01-31T03:07:00Z,15.13
us-wy 2018-01-31T03:08:00Z,12.44
us-wy 2018-01-31T03:09:00Z,11.8
us-wy 2018-01-31T03:10:00Z,17.19
us-wy 2018-01-31T03:11:00Z,16.06
us-wy 2018-01-31T03:12:00Z,15.48
us-wy 2018-01-31T03:13:00Z,9.79
us-wy 2018-01-31T03:14:00Z,6.27
us-wy 2018-01-31T03:15:00Z,10.41
us-wy 2018-01-31T03:16:00Z,28.55
us-wy 2018-01-31T03:17:00Z,17.33
us-wy 2018-01-31T03:18:00Z,30.19
us-wy 2018-01-31T03:19:00Z,3.24
us-wy 2018-01-31T03:20:00Z,19.06
us-wy 2018-01-31T03:21:00Z,17.16
